21 , 3 , 0.71839 , 0.12364 , 3
21 , 4 , 0.71502 , 0.14386 , 4
21 , 5 , 0.7211 , 0.18179 , 7
21 , 6 , 0.71946 , 0.20606 , 3
21 , 13 , 0.71847 , 0.46131 , 2
21 , 14 , 0.71625 , 0.48924 , 7
21 , 15 , 0.71996 , 0.51281 , 6
21 , 16 , 0.72427 , 0.5426 , 3
21 , 23 , 0.73061 , 0.78878 , 1
21 , 24 , 0.71986 , 0.81127 , 3
21 , 25 , 0.71819 , 0.84827 , 11
21 , 26 , 0.72397 , 0.87992 , 2
22 , 2 , 0.76382 , 0.09883 , 1
22 , 3 , 0.74256 , 0.12459 , 3
22 , 4 , 0.74865 , 0.14826 , 9
22 , 5 , 0.74837 , 0.18393 , 10
22 , 6 , 0.75269 , 0.21415 , 7
22 , 7 , 0.76548 , 0.25658 , 1
22 , 13 , 0.74505 , 0.44808 , 5
22 , 14 , 0.74905 , 0.48379 , 7
22 , 15 , 0.75594 , 0.52159 , 4
22 , 16 , 0.75092 , 0.54694 , 5
22 , 17 , 0.7574 , 0.58351 , 4
22 , 22 , 0.76634 , 0.76657 , 1
22 , 23 , 0.75334 , 0.78045 , 10
22 , 24 , 0.75567 , 0.80159 , 1
22 , 25 , 0.74755 , 0.84179 , 6
22 , 26 , 0.74866 , 0.88396 , 5
22 , 27 , 0.75653 , 0.91749 , 4
23 , 1 , 0.78957 , 0.04843 , 4
23 , 2 , 0.78417 , 0.07717 , 8
23 , 3 , 0.77842 , 0.11139 , 2
23 , 4 , 0.78535 , 0.13967 , 3
23 , 5 , 0.78368 , 0.17727 , 4
23 , 6 , 0.78195 , 0.2208 , 5
23 , 7 , 0.77329 , 0.2534 , 6
23 , 8 , 0.79434 , 0.27271 , 2
23 , 11 , 0.79585 , 0.39205 , 2
23 , 12 , 0.78097 , 0.41816 , 9
23 , 13 , 0.78492 , 0.44266 , 5
23 , 14 , 0.78407 , 0.48611 , 8
23 , 15 , 0.78372 , 0.51928 , 8
23 , 16 , 0.78233 , 0.55307 , 3
23 , 17 , 0.78819 , 0.5866 , 8
23 , 18 , 0.79066 , 0.61268 , 4
23 , 21 , 0.78899 , 0.73001 , 1
23 , 22 , 0.78309 , 0.75677 , 6
23 , 23 , 0.7761 , 0.78958 , 4
23 , 24 , 0.78207 , 0.82485 , 7
23 , 25 , 0.78398 , 0.84349 , 8
23 , 26 , 0.78139 , 0.88268 , 6
23 , 27 , 0.78089 , 0.91113 , 5
23 , 28 , 0.78881 , 0.94527 , 4
24 , 0 , 0.81975 , 0.0288 , 1
24 , 1 , 0.81538 , 0.05171 , 7
24 , 2 , 0.81837 , 0.08123 , 11
24 , 3 , 0.81422 , 0.1196 , 7
24 , 4 , 0.81634 , 0.14534 , 5
24 , 5 , 0.81397 , 0.18643 , 10
24 , 6 , 0.82036 , 0.21708 , 8
24 , 7 , 0.8148 , 0.24719 , 8
24 , 8 , 0.82183 , 0.28032 , 6
24 , 11 , 0.81974 , 0.38362 , 8
24 , 12 , 0.81501 , 0.41287 , 4
24 , 13 , 0.81135 , 0.45284 , 9
24 , 14 , 0.81305 , 0.48511 , 5
24 , 15 , 0.82085 , 0.52285 , 4
24 , 16 , 0.81993 , 0.5475 , 6
24 , 17 , 0.81378 , 0.57736 , 11
24 , 18 , 0.82016 , 0.62044 , 9
24 , 19 , 0.81633 , 0.64523 , 3
24 , 20 , 0.82873 , 0.69685 , 2
24 , 21 , 0.82091 , 0.71725 , 5
24 , 22 , 0.81463 , 0.75102 , 4
24 , 23 , 0.81686 , 0.7818 , 12
24 , 24 , 0.82125 , 0.81714 , 9
24 , 25 , 0.81281 , 0.84662 , 7
24 , 26 , 0.8225 , 0.87646 , 5
24 , 27 , 0.81477 , 0.91289 , 9
24 , 28 , 0.81441 , 0.95089 , 8
24 , 29 , 0.82567 , 0.97834 , 1
25 , 0 , 0.84033 , 0.00908 , 2
25 , 1 , 0.85353 , 0.05354 , 6
25 , 2 , 0.84863 , 0.07955 , 10
25 , 3 , 0.84997 , 0.11501 , 7
25 , 4 , 0.8467 , 0.15175 , 6
25 , 5 , 0.85184 , 0.18196 , 4
25 , 6 , 0.84886 , 0.22147 , 8
25 , 7 , 0.84981 , 0.24324 , 7
25 , 8 , 0.8461 , 0.28652 , 7
25 , 9 , 0.84727 , 0.3078 , 7
25 , 10 , 0.84715 , 0.35708 , 2
25 , 11 , 0.8526 , 0.37747 , 10
25 , 12 , 0.84617 , 0.41865 , 7
25 , 13 , 0.85498 , 0.45479 , 6
25 , 14 , 0.84708 , 0.48812 , 5
25 , 15 , 0.85341 , 0.51757 , 8
25 , 16 , 0.84293 , 0.54911 , 8
25 , 17 , 0.85083 , 0.58044 , 7
25 , 18 , 0.84966 , 0.61496 , 5
25 , 19 , 0.84417 , 0.64808 , 5
25 , 20 , 0.83521 , 0.68913 , 3
25 , 21 , 0.84583 , 0.71871 , 12
25 , 22 , 0.85317 , 0.74879 , 5
25 , 23 , 0.8553 , 0.78369 , 4
25 , 24 , 0.84687 , 0.81219 , 5
25 , 25 , 0.84902 , 0.85398 , 8
25 , 26 , 0.84633 , 0.88492 , 9
25 , 27 , 0.85802 , 0.91851 , 8
25 , 28 , 0.85046 , 0.95061 , 6
25 , 29 , 0.85291 , 0.98021 , 5
26 , 1 , 0.88067 , 0.0526 , 9
26 , 2 , 0.88288 , 0.08808 , 4
26 , 3 , 0.88126 , 0.11115 , 5
26 , 4 , 0.88845 , 0.15007 , 2
26 , 5 , 0.88672 , 0.18381 , 10
26 , 6 , 0.88486 , 0.22551 , 5
26 , 7 , 0.88652 , 0.24957 , 6
26 , 8 , 0.87863 , 0.28451 , 8
26 , 11 , 0.87873 , 0.38784 , 7
26 , 12 , 0.88561 , 0.41729 , 7
26 , 13 , 0.8844 , 0.44178 , 5
26 , 14 , 0.8788 , 0.4836 , 8
26 , 15 , 0.8846 , 0.51525 , 6
26 , 16 , 0.88532 , 0.54833 , 6
26 , 17 , 0.88791 , 0.58124 , 5
26 , 18 , 0.88022 , 0.60934 , 8
26 , 19 , 0.86996 , 0.6418 , 1
26 , 21 , 0.88069 , 0.72247 , 4
26 , 22 , 0.88234 , 0.74684 , 9
26 , 23 , 0.88307 , 0.77869 , 5
26 , 24 , 0.8809 , 0.82604 , 6
26 , 25 , 0.88306 , 0.85807 , 6
26 , 26 , 0.88716 , 0.885 , 8
26 , 27 , 0.88623 , 0.91744 , 7
26 , 28 , 0.88182 , 0.9521 , 4
26 , 29 , 0.87447 , 0.97616 , 1
27 , 1 , 0.90127 , 0.06306 , 1
27 , 2 , 0.91077 , 0.08239 , 6
27 , 3 , 0.91446 , 0.11189 , 6
27 , 4 , 0.91922 , 0.15439 , 8
27 , 5 , 0.92187 , 0.18182 , 5
27 , 6 , 0.91869 , 0.21823 , 4
27 , 7 , 0.91271 , 0.24631 , 9
27 , 12 , 0.90788 , 0.41266 , 5
27 , 13 , 0.92435 , 0.44773 , 6
27 , 14 , 0.91609 , 0.47932 , 10
27 , 15 , 0.90784 , 0.50354 , 3
27 , 16 , 0.91343 , 0.55445 , 6
27 , 17 , 0.90786 , 0.57633 , 2
27 , 22 , 0.90814 , 0.75313 , 5
27 , 23 , 0.92231 , 0.77465 , 6
27 , 24 , 0.91802 , 0.81387 , 6
27 , 25 , 0.91817 , 0.84947 , 4
27 , 26 , 0.91824 , 0.88492 , 5
27 , 27 , 0.91076 , 0.91886 , 5
28 , 3 , 0.94809 , 0.12485 , 4
28 , 4 , 0.94894 , 0.15632 , 7
28 , 5 , 0.95459 , 0.18281 , 7
28 , 6 , 0.94147 , 0.21654 , 3
28 , 13 , 0.94459 , 0.45296 , 4
28 , 14 , 0.94936 , 0.48647 , 9
28 , 15 , 0.95132 , 0.51604 , 7
28 , 16 , 0.95691 , 0.55086 , 2
28 , 17 , 0.93559 , 0.57216 , 1
28 , 23 , 0.94736 , 0.79588 , 4
28 , 24 , 0.94656 , 0.82026 , 5
28 , 25 , 0.94755 , 0.84526 , 7
28 , 26 , 0.94309 , 0.87938 , 9
29 , 4 , 0.97957 , 0.15386 , 8
29 , 5 , 0.98041 , 0.16834 , 4
29 , 14 , 0.97763 , 0.48944 , 3
29 , 15 , 0.98472 , 0.51279 , 5
29 , 16 , 0.9697 , 0.53899 , 1
29 , 24 , 0.97949 , 0.82498 , 3
29 , 25 , 0.98419 , 0.84681 , 5
29 , 26 , 0.9707 , 0.87349 , 3
